Order_ID,Customer_ID,Product_ID,Quantity
e67ea814-89e6-45e6-8080-0187dadf16d9,310,374,8
e67f146b-3d7c-43b4-aefa-8961b0ab7475,153,55,7
ab433000-f1f2-4b5f-8c57-f35dc6c22a5c,953,198,5
ab7fcc85-da51-48a5-82e8-2257ff2426b2,469,193,2
a93ec397-6e71-48d9-820d-b1e4ba7d052d,933,207,8
273230d8-ac64-4053-928e-8702dabd1851,549,309,1
45f79dd6-136b-48d9-8821-110cf7996d27,477,230,9
62104a22-2504-4102-acf4-d48eef66ab30,733,432,3
3395847e-6284-4aa3-89fd-cb0bba7e8825,656,187,2
9b473bf2-7a27-4b19-9277-39bf17c69e36,591,257,1
09bdfb8b-4e97-43ba-97df-e12322a20763,83,200,7
28909ca0-1cce-4550-ab55-73fd213b2b64,344,459,8
e89dfa21-7efd-4f41-8845-9caef72e9160,340,327,8
b663645e-9e21-424a-b71d-bdf06bba6d3b,858,411,4
2d2e3bd3-dfee-4b5d-9d2b-c1339cf5fe77,294,416,2
a2c362f2-3f8f-4369-b2ed-7076becac7b7,267,291,1
c30a6b88-e42d-47e1-ad48-a84e6e9352d0,696,114,6
3fc3369b-aad2-4488-b6ad-c76c54582f1f,936,365,9
479353cf-3455-445a-9dad-f335f54720e0,183,53,6
262b779a-af07-4cd3-a436-73b921a43465,889,165,1
21a8cca1-e2f6-4b44-950a-3cc45ec3c77d,165,87,2
cd806cc7-9ca0-4235-a674-5a939a795c37,125,263,6
39735c3f-5430-4475-836a-7b320f23c7d8,108,353,1
e5eb36e4-cb6b-4c1c-8679-85643f786954,901,497,5
6a2852eb-5fdd-447d-a987-a5f5044c4571,759,205,8
9e92064d-b71f-41bd-b1e2-c9dac14b302e,699,10,2
542d0791-2d55-4a5e-a5b3-058dadbcf843,326,412,5
abf9bad1-78af-4a14-a740-00b128d1ef7c,891,494,5
c0468e66-170c-4093-83f7-e3b2ed7283d6,372,377,7
b12b168a-b0ac-4401-a0ff-dc08b8445436,144,445,9
256a85e9-8ffd-4488-aa37-2aa6dd52031d,54,384,1
a7786a32-0fc8-481b-b743-f3bf332cbffe,171,233,2
96337823-cb1e-4e5c-8744-d1161fb5190e,203,131,9
baffec2e-55a9-40a3-acba-6d938a52102c,327,36,2
9a2a15ce-36f4-4963-87af-fa1d1a82bf59,133,169,1
17af8c22-b93d-4c9a-9139-320cc7c569ba,307,140,4
48c7fbf8-ee32-4404-9c83-2303d579880f,690,480,4
862fcdda-0c08-4c65-ac11-d33fef9bb447,345,118,4
83eeeb4e-9f15-420c-ba92-e27219ee6579,800,225,8
4812aa34-891e-47a7-9de7-1f9de304c6cd,387,156,6
b8d8a17a-b9e4-4910-bc67-947bbaff7671,90,107,7
3704548d-9ada-4ad8-82a5-9a1f2e5c0e60,109,326,6
c49031f9-cdfe-495a-8fea-fef12af4b5f2,873,426,7
0185538f-570c-466c-937e-733aa3a3f383,301,435,9
d18b1537-9d82-49e7-a708-d0a7c06ccd9e,444,158,8
e93f9886-df0c-4398-a0bd-ebf4cf118524,51,186,7
8faebf91-a802-4d93-b083-d3a5ab776785,456,403,1
3aa3216a-dac7-4830-8567-0c5067c7f433,230,164,6
38aac347-50b1-40de-ad7a-ee86df5c40c6,220,318,2
1033b44b-43bc-49d1-ac85-7c5a734f7d24,566,19,3
a75bde98-e598-4dc1-9ba8-e8b861c9e68d,48,87,7
b687ba21-732b-45be-89b9-72ae4e7878dc,104,68,3
0fc29377-bcf9-4bb8-8331-df770ed0aa8a,296,14,3
c81df8a4-d559-42d2-b4dc-8f8fd8446162,146,110,6
bcaec157-2832-4438-bd9c-fe289307dac3,335,448,1
3b59ec65-05d2-4d04-ad2f-1c361077bf37,84,298,6
6ec41002-2c6e-411e-a2c9-371fc9d6256d,931,371,4
992859a6-cea3-499c-a17f-651b8b5f3c97,793,337,9
06db16a9-748f-4a95-a866-315923286017,876,443,7
57e3cf59-65dd-4b6a-8486-11504b7952b8,463,18,9
cf05ba69-a8a1-4278-9426-c85d3db555ef,854,169,4
6ff5bd0d-ee51-46da-9a79-155615a0fe02,605,146,7
deaef008-64b1-4315-ac60-2de37db1f6a9,872,456,8
c1a30b29-2c03-4c37-aa92-0a0a048a0448,131,214,9
280fe293-e52c-43d9-8b0e-3443243a0faf,693,18,7
a206196a-237a-43c1-9285-adfc5a7bef33,471,417,3
5f284149-8990-4f81-a46f-9e6467ba15ca,35,491,5
c757161b-f245-41e9-8ca8-2925906ce860,492,41,4
9be4300c-d4aa-49b7-9015-b93d0844a991,693,71,9
6542943b-e1ff-49d2-bc83-9a2e3bcc8fe1,4,131,3
f3f12a5f-25da-485f-b724-f84e8d0d701a,927,414,6
48865c87-730c-44e5-80c2-3374b34593dd,653,144,6
a9843a80-e9e5-453d-b0c9-f671c4d15e44,869,250,3
7048f407-c398-43cd-bf89-7da5b21d4150,771,404,2
098eaec6-d5c4-4021-84cb-121acaefe1eb,315,56,3
84548e11-d21a-46de-b22f-59df159203b8,238,356,1
3d72c003-a4fb-4f34-8c9a-03d70c4cda7b,138,301,9
15e6fff1-87af-404c-b6a6-8e443c109ff6,887,293,8
b1b6e713-3a8d-4da9-8e1b-83ba57710ff5,672,239,9
09580b3e-a684-4532-aa25-6da6462b431e,184,447,8
20ab10fe-3c4d-4d8f-b958-454ad7566270,282,158,9
23cf856b-6864-411a-b8f6-2074356ea067,226,447,3
f7329d86-a0f8-4353-812d-55ae1a4b35d4,218,452,5
801f53ee-0b58-40a4-9675-2608da919874,430,275,9
310be165-1f44-432f-9c19-937f4af8fa8c,766,376,6
da733049-6f53-4d89-8efb-988306d0ad38,92,278,2
049c8355-1844-4cd0-89e1-f31f15defb26,161,26,2
7e5e72b7-4c9f-4059-9abc-6ac01c592416,360,61,3
3b389f2f-6ef8-4356-bce9-ad937cdccc40,758,374,3
b47dd54c-2d99-4b93-8c82-c37972111840,610,168,3
bc78945e-0d66-4f94-b34a-c2e51ac52f44,227,89,4
f0252ad8-ba66-4874-a7bb-4b3a81371977,262,100,2
582effa0-8721-4638-b102-1d00c2bd4407,337,206,1
a378b954-7b5f-465e-b279-242840d28f13,193,442,5
84e47db0-f217-4dd2-b8c0-07b8633c933d,999,118,3
a7d1097b-11ba-4380-bd0f-339222ca02e9,737,396,5
e0a99606-5c2f-4aef-8725-85d2049a8b74,169,98,7
ae98ca87-659a-4bea-bc40-05eef68d6109,921,435,4
60bf54e4-924f-4aba-a2b6-8a71be4a6da3,480,461,6
2265abca-3778-465d-b6c2-7c50794bce43,518,357,9
54827b78-9782-4fd7-81d5-aab9d145ad8a,375,230,5
5c2fbe9d-346c-4281-8078-f12560943c96,958,265,2
68b4370b-8a16-4291-8f83-3b679e7f4293,261,483,7
dbf809e5-6c70-484a-a363-f1f7459a1df7,282,140,9
ca329d29-a88e-4430-91b1-33f807683b29,22,452,1
c8489f1b-657c-4dbf-8c20-6521e02c0bb5,408,242,9
3dc7b84a-c869-4788-803f-fbeeb9e83cc3,797,19,2
ad66cc72-7b8e-4830-8cfe-e54972085ca1,747,355,4
d56315e7-7c8f-4a5b-be45-614db6ed4f7c,756,476,1
04fab637-7325-400a-b46b-f2a877a3f425,979,335,8
f9cb3121-cabe-47db-ba7e-478206ce0e02,780,407,6
3d907d9c-0649-4c8a-a3d7-cc058ead1982,439,238,1
732a0f1e-44c4-402b-9160-c0fb1d62e870,384,379,9
22f52d44-b138-451a-bf4e-ffd1698b2129,356,178,5
8d789fa7-fcd6-4c21-b025-f397d03954f4,649,201,8
5e50049b-36a1-4d8a-ba38-b50dc99bc247,635,294,6
eb393154-2501-420c-9aa5-ef7b1566cfcc,848,207,7
c00b834e-70bb-466c-abea-f36b6362c58c,446,248,6
b6c8b447-1770-4933-800d-0ebaada59091,754,152,5
7ed4ae35-01c0-495e-a8af-cd2629489a7a,606,488,3
47039203-7158-4f99-bebf-d59960cbafd3,247,476,8
d11da689-e2e5-41ee-a424-d25a7f0ab98c,539,109,1
1388f73b-a1df-440f-a77a-5ed5bd440f28,169,233,2
237a7a2d-6ac2-4e15-ae3b-8645e654af99,412,480,7
f15f3a5e-90f8-482f-a294-73e1ab9f1fa5,418,289,7
a213587b-4d72-4287-ac60-d4f32d1cd6ab,78,42,2
765af184-8ff9-469b-9290-a6373f493fb8,886,365,8
9382ab52-905f-4007-8859-8ca375710374,387,275,5
38c4c3b7-0a49-40b4-b43d-5602c660e5f5,823,194,9
5719d576-b050-4521-b0a2-27b618e608a9,574,354,4
76d3d930-c9c2-4709-acb9-7fd52228c999,394,211,8
5e297cd7-19fb-498e-8d49-8a9b5bf4cd56,381,70,7
1350e209-ab1d-4a2c-ab74-657bd0395ee0,899,312,6
f9f1dd40-1762-4da0-8e43-9588652e2d95,64,399,6
edecab4b-5141-4bdd-bf2e-003dd757773a,444,435,2
1ffa9891-c213-49ac-8ac6-d614a7ad1304,47,482,4
fc5634e2-438f-43df-ac1d-d3286afc2aa9,670,398,9
2c342e14-b6d1-418a-9748-7b8fd24d886b,737,63,8
75430836-d5fb-420f-9834-76a6840152ff,731,89,2
032edf13-c68c-4a49-b4dd-dd53c0bdad7c,920,229,4
927225ea-3bab-4af1-9ef9-e7670f73ff9a,650,300,6
336c8903-c2af-42d8-9c20-417995b9e3be,952,445,3
f47f5421-67e6-45df-8d8a-c38d0e6dab6d,36,399,9
8a94f6e2-d444-43ee-b507-1426909f2bb0,258,47,2
38feb1ee-261f-4201-8139-7dd87fe55981,474,327,1
a76f7dc7-853d-44f9-a517-e3eeae202be2,115,270,3
9f023540-e8eb-47a0-9336-5dccced2781b,687,207,1
3b9f1e0f-7afd-4c9d-9f71-5ec9049567b4,909,94,8
c20258dc-1cc9-4de2-8884-3615a4444000,710,381,6
d33509f9-7e48-4473-af20-8c996a811d67,877,500,7
7665bd3d-c9c6-4f03-9ec0-476a502d6c41,32,405,1
3a8be3f5-4b16-474b-848a-18b68af0872d,37,240,6
9ddf2a86-92d0-46d9-ab07-ce1031a4d5a3,253,146,8
57b21c08-91f1-4d54-96c4-6d9720fa5949,321,79,3
64593750-eb74-4060-9b92-86008a92fc0d,592,31,1
6dc16a30-148c-4c70-9057-90112280514f,653,56,4
697c2943-cfd4-4a3d-91d7-2d605d9aad57,715,149,1
0d827559-8df5-42ff-ac6b-a18c4c518fd7,87,332,9
5e912c19-2418-40ac-b2fc-ea7dc61c142c,873,249,7
07f8bbc2-8565-40a6-836d-672737088b5f,554,121,6
68153681-78e2-4a7e-bd4c-5194fa950182,805,448,1
adbfd284-4c3c-4fd2-adee-fd88fafceb56,26,357,6
1afa9c74-7591-4478-b66c-117629062b2d,460,41,2
97bb5f6a-638d-48fd-a021-ad9dbd66b8cd,445,103,6
b9b7a80e-08c4-41f3-8e17-0b9e3f858d5b,177,17,2
d7fd2e55-8ae6-4a8b-9870-152793c41255,567,477,6
ba55baea-f67d-4d94-9d7c-1c0a0fcdf7b0,60,360,4
623d1854-3fc5-4095-8bec-707e712e0706,241,293,9
9025efaa-d870-4179-9cba-746915ab873a,273,212,6
e73e78a2-c9d4-4528-bd8e-211805d33e28,54,367,9
2f0a281c-1e29-4be8-85c2-2535c541c589,277,402,1
19bb9bb0-e7fa-4521-bb98-0efb762464fb,259,366,1
5063139c-f1c6-416a-935f-909929067386,576,257,8
6cb61435-d2fb-477d-a324-d15bb1390ea4,83,221,2
9b1632fb-47f8-45c5-aed7-e867604ac723,552,42,9
b3601e7c-2980-4c00-bdfe-b074f193e399,237,388,2
43d58e12-99e4-4b6c-b26b-f9cd1afd0a6b,753,471,5
994fbf68-e684-4506-8ae3-295fa0312e6e,309,100,5
fb7276d1-9f32-4280-93d8-a21601d293d7,205,327,3
c9402583-e57a-4a54-95ab-86b79e855de4,714,4,4
5dda1c8d-8fe3-4c1b-af52-ff49b8283b37,76,270,1
5f78ca57-daaf-4d73-ac8d-6644d0b2778c,490,380,5
57c16b56-d3a2-413f-baee-0bc00e740e6c,946,229,9
2fca04e7-ae91-4e4b-a1a3-c83762d06b17,898,366,3
f05a73c9-7c19-4d20-8896-cbc189ebfcff,156,210,8
b15ec6cf-b004-4440-bead-eabc2965620d,137,22,2
a6fbb721-2c4e-408d-8b10-9c273c3a8304,447,415,1
1aaa8bd8-ba4f-406d-b49a-39c4f0bac45a,337,75,8
3408f29f-d7eb-4882-9eae-088123e310d9,227,213,7
9175b51e-35df-4088-ac24-870c710a0675,263,112,7
e7f50b1b-4507-4c81-8cfa-2c62d3814f28,848,9,9
2dd03ce7-c470-4895-b777-d5753710e07c,430,35,9
bafc8228-806d-4b6b-8562-609190393d44,555,236,5
cf8b0266-d16f-4925-aa0c-e9a48714689f,579,472,1
043917ee-7d9a-4599-aaa7-2e577276810b,587,206,8
6c87cd76-2afb-4285-a2a8-a94f5f093644,514,401,3
81c9c380-e49c-4510-b28f-69b11dc4fe2f,943,225,5
f9c0c798-7c11-4630-bad1-f9b993c8167d,684,458,5
91896767-8f60-4c55-bad9-45794dadaa91,347,217,4
a498b594-ffb7-490a-a645-305d02647990,902,306,9
bb7835c0-baba-47db-bbab-65203c5a6e92,754,37,9
dceada49-2913-4ee4-a6a5-1818fb8e599f,995,474,8
c6ac544e-0d02-4aa3-ae85-b48bfb24ffe7,373,236,1
5551b783-ff8f-4175-9f00-a00a5e3898c5,879,397,9
c68fabc3-1797-4d5b-bfd6-5f8b563cb778,404,313,5
ead2c511-4767-495c-b4ad-52cd246a896b,986,117,8
452796ca-c198-4eed-ac6a-1a00c8b75eba,446,238,1
a6b23cce-7b49-4c67-aa31-b64b182a31a2,342,486,5
301d61f8-11c0-4b69-8b37-22ae6eef2ced,338,428,5
a99e41a9-ee4e-40b1-bf76-063823594c73,320,311,6
069f9f83-3e34-4018-8089-ce5ec3ad6a5a,391,214,2
743a8243-b628-4cb8-a762-f641259cc7d4,908,454,4
e061ef57-3ab0-4e1d-bb04-73d3c00f004e,750,156,2
adc94690-b805-4f4f-a337-4a524538024b,499,487,4
15f789bd-3c72-4774-9ae6-5012321b08b4,945,320,5
75de8ede-e17f-4504-8b6b-7acfb539b265,245,5,5
b788dde4-27c2-43c5-bb2b-0580e3738ce6,385,394,3
7a906e78-fbc1-4e75-971f-73af9c669836,278,143,7
12335e44-ac96-4d63-83ff-8a20627477d7,595,291,1
f1b77371-0ad6-4db6-83aa-45004b4a7ee0,512,212,3
6992c254-5766-45cb-9a82-06f1afcd53b1,439,232,6
f07752bb-f82a-475b-a8e6-ac654bdb2d49,347,129,4
81643be5-b0a3-4a3f-9e73-d35511faebeb,904,291,8
e79fe3d5-4210-4def-9070-7ee53a61fd0b,914,328,4
b0963db7-dd0f-480c-80b3-0fb81d44e423,359,257,2
10a48bf1-2433-4656-8575-a9dae1ba4db5,178,316,2
f275dc4e-8823-4deb-ada7-51b0ed24a539,862,320,9
662b00b9-7e36-4b73-bb6d-4f33b80ae798,681,251,9
37614f88-3659-44ab-9845-9cd92609ddc3,802,401,9
cf8d169d-4a2c-4608-b61b-4736d1d57614,749,79,4
0f43245c-5c70-425c-b87e-a0d17f4a4a0e,482,356,3
de7a02ac-8d23-4894-b27d-64d08e14c87b,323,57,7
24ae36eb-6566-4e68-9fce-73297ef4b55d,855,500,5
e47948f7-c78f-4aa3-9ecb-341daa89c4aa,25,5,2
da60eb5a-540b-43c2-80fb-07e9dcaaa91e,609,197,8
ec7755c7-e0ca-40ce-9ec6-3c4186dfc010,427,315,1
20104bf4-b6c2-4539-bdd1-4b51cddd32b6,658,392,5
5180a544-3dff-463f-ac25-0e4c2eb2c957,866,146,6
e7abed4e-1c37-444c-9aea-7f06455ce11c,707,272,2
444f833b-5308-44df-9299-e93e10844b06,998,53,1
deae9ac9-87b4-4b38-b011-4121e4e17aa3,931,310,3
127f70c0-5207-4495-8159-473d1d88b6d0,565,370,7
9ef45dd3-3347-4fb8-b0e9-4907e5578a36,701,340,5
c17b00fc-a6c5-4eb2-b4b4-a1ec02a5efc6,72,46,5
1fe99156-efb1-4bf0-99f1-e93ca0e1d186,161,302,3
54d2c8ec-270a-4cdb-87c2-715cf4740e0f,687,443,8
77e2b80b-f083-4991-a638-d111fa1dc768,156,10,4
5fb65a9b-07ed-4264-b6f2-61f39e3b5fa1,249,312,3
2828585a-3423-465f-a7d4-c74ced4c5cee,881,379,9
cd6b47c7-2aa8-40b9-91f3-4640aca4bd61,3,330,9
677d76d1-8eea-4753-8d2a-e0f1877092bb,930,179,5
b9b26c03-fba1-4aff-b686-7658566f49aa,429,383,3
9cb330a8-3c6d-4d91-9285-c43fa505cc77,985,12,8
c1f50f30-c2d6-47e1-b28d-0175ee2645a6,334,34,2
016f1152-4915-458e-93c8-4301386de634,444,41,9
4cf00656-5d8d-4681-8dbc-0544a894c619,712,201,4
befd9870-15dd-493c-80b9-8b5aadd8b452,899,262,6
4dda477e-d2a6-472b-8bcc-7b401b514f22,237,402,1
094535a7-f974-4c71-b9d6-816b7be60636,809,332,2
52e7235c-8c8c-4cb0-8a43-f2709c7b1b63,800,493,5
cf6e19c2-2688-4c03-9961-34af1e41c33f,355,440,1
55d43fa8-b843-4653-9b77-72db0c654f65,210,461,6
06847dc9-c6e8-425d-a461-0f7ec2b14cb7,548,185,9
4cb08064-1953-4fd4-99e7-b39d840ac68f,554,290,1
b227dcf7-a0b4-4bf5-9c38-1156e6c095cd,961,350,1
a646131d-9730-4fb1-b85c-89a4c65f05d1,381,35,4
16fae0d6-c2db-432e-83f5-cbe1d2d950ea,109,28,8
03a5ab36-d782-4e06-a165-ebc3568d092c,962,32,7
1a56225d-cff2-494f-9d7b-07223a8bda46,832,159,6
7cd9b78e-8417-4c0d-acb6-a28e8ca4eacf,802,208,9
fcb9b893-69d0-4d97-ad2b-366c5fe1d64a,920,155,2
0ba4ebb8-cbbf-449c-b2aa-ecf3667843d2,828,466,1
896baf02-7a4a-4486-81be-a96ea1d52e2d,209,240,4
8701e387-76b4-42b3-84db-1520bee3aa73,544,231,6
c9925fa6-9a49-4543-8897-9e1395568514,688,417,4
265472bc-c155-4106-b2ea-65a6f9e1d9a5,615,14,2
71228cf0-bc24-42d3-88a9-fc972ef849d2,471,494,6
cf4d5b8b-bb61-4b16-820b-347511c6386e,553,423,4
027edf2d-d9ce-48ee-9dd0-3375f9498c1f,745,158,8
2dc6ef0f-0d65-45e5-ab9f-d1388622a92e,370,131,6
25b8d989-70e9-4c71-8783-eca98f631539,305,224,3
0cab0191-2a1f-49ef-b9bd-6c3a2d42084a,363,93,6
52872b95-50ca-4ab9-bb2c-fbeb967d170b,474,30,2
1771d4c5-6605-4bc4-bc4f-c3185f20de70,235,492,2
e7d52c94-a6a1-4a52-8ec9-dc142ce35b9e,284,56,6
93dec385-9a4b-4e9e-80f9-dfcbaa44d4eb,927,352,6
a353baf8-adf0-4dd7-9a67-75f4a848e530,538,390,3
25c8bcc5-2298-4d14-bd1b-a3d042a87a4d,606,100,6
70fd44b2-98b3-4a45-976d-021747721159,958,4,7
85afdf46-336e-40fc-8f12-b70ddeccee5b,465,277,6
871969a2-da38-4776-9784-7d83044ae2d1,769,270,9
6022b3f4-5955-4819-9a1f-155b46d0f12f,48,22,2
4c1de0d9-3b61-4d6d-9704-8a6f0235cca9,489,167,7
bfe9fdc8-a048-4e2d-b6a7-caedaecdd422,513,60,3
0564f963-e0e7-4d1f-a276-b66fc67eff31,473,388,3
419f0070-c29f-4923-9840-61bc4156d696,789,416,2
f0b5e80d-2cff-46c0-a95e-7f4b00466837,660,289,8
864583e5-4a29-4152-822f-42708caaba47,711,125,2
ec58f9ff-102b-4f52-8dde-941ad1822d58,114,355,2
6ba8583f-81c4-4b16-b540-692907db68fd,395,236,9
5fa73144-65a3-4139-a931-c2e5199bd486,252,32,5
57f9d6b7-6ae6-45e4-ae41-80b7411fa771,749,216,7
22bbcafc-218d-4839-a345-b9ca65e98f11,509,288,5
9ebaf36c-1b15-4373-9579-53a2401f4836,474,450,4
e8145748-69a4-46b9-a5c3-0e4195058272,428,12,3
ee5e9957-d9de-47c8-8e8a-7b6ed6571394,390,327,4
498cd737-3786-45f4-8ffd-04a1ff67152d,89,485,6
2c7d5aab-73b2-4c4f-9269-c128dbcae6f2,976,252,7
b785b714-4854-4586-a2c9-5dc502c23ef5,297,266,4
38c0fbd1-2f3e-48c9-87a2-d10980c7878b,261,226,3
2a5280a9-8db5-4863-85e5-5d603cb38c5b,657,152,6
3a718aff-d24b-4cf5-86dd-4372e424461c,339,283,4
1799713a-7d66-4eb4-aaf4-96d9708a3110,971,334,1
e096d7de-8d34-43ac-a764-d160daaab541,18,274,7
2fbd0d7d-13a0-4805-9037-484164b3d77b,187,40,3
6a945166-de62-43ce-8a55-38cc85dfc2f4,504,226,4
5fd49dbc-ca41-42b1-9210-82cd9789c170,321,318,9
bdb1bf28-1318-4214-83ee-4ebdecdf6418,761,47,7
b36bcc24-d78c-43bd-b717-d9e0fe526df3,727,289,7
3b1e3690-c4d1-43e6-97e0-b8b9426bcf15,29,493,2
4aeaf85b-8a43-4590-999c-6a588c7c48db,47,243,9
a929a251-166b-4ae7-af35-d369efba0616,463,390,4
509a58ee-c94e-4e32-89c7-41bae132c4f9,915,367,2
bf8780f3-94a6-45a9-bc82-8bc7ae61a910,874,161,5
f266c3ca-967c-40fc-bfdf-13fbf2f73c19,273,180,9
38ee9540-e856-462d-b547-713ff712c541,479,63,7
02e4ddf9-21f3-4641-ac60-e20b1da08d1f,656,267,2
c907a85f-46fb-4c7d-8054-8cfaf14d38e3,24,379,3
f3bc038a-b5df-4fab-98ed-a374d474d18b,993,196,3
ab0baba2-8068-43ad-9d35-cf18db522d11,153,221,3
99fa674f-79ca-4a0e-baf7-74749d2b841b,925,42,9
4ae6823b-0070-417f-9c6e-7cce32bab289,958,34,4
2df970fb-16e5-4a93-8591-471ca2db7280,941,481,6
dc6b8781-fb94-4e6f-8230-7417958067e1,292,3,7
858b141a-1381-4a1a-a6f9-b75604ab5b04,311,447,9
64380d36-1984-4a68-aa53-843e9ac88b3a,238,469,4
1b285060-7212-4349-b56a-fb44c22ebd78,855,293,3
67c3ac45-ca0a-4232-82d3-5fe8fe04054e,863,154,3
df3af280-544c-497a-9886-f3614c8eb155,609,38,2
c09a205c-ac14-4b52-99c3-32898bf3312b,355,134,9
24d5f3e2-dcc6-4d1a-b0f7-179f036206b4,106,327,9
d2f3581c-820b-4842-9feb-02ea383c85e7,368,477,9
15b9b00f-ada7-4f0f-a69b-d010bcf0900d,513,272,5
b898b320-e1b4-4fe6-931a-e93407e9722a,991,81,2
45dbb403-6f7b-4320-85af-14f518d978da,883,406,3
11d471e4-dbbe-4fa4-9c9f-198b4e1b9790,980,447,2
1acb8013-f916-4649-82d1-85f598a6c3a2,973,171,1
e2430acd-dbc1-46e0-aab8-4b44f0b78538,833,300,8
c818bb53-41d9-4ee0-807d-def17a3f9ee0,269,213,3
04e7d530-b137-4f69-9a60-eea5bd585295,842,450,8
5a477078-102e-4e27-98c3-cb0eadff314f,589,208,6
c92d1ae5-b29a-49c7-81fe-74c8599d9407,677,278,1
3787f1a3-0c3c-48b9-935f-d7420d3368a3,685,173,1
fda1800a-6f1a-4a6d-ac86-c0a036247c9d,909,116,6
8b8b46b0-2cd7-42bb-847e-370192a2e90a,751,34,3
583d50bd-e4d7-4c90-aa1d-c1a62d91bf52,347,103,7
51cf16a5-36c4-490b-858d-82b68aaa657b,265,495,2
600a29c9-d626-44d8-93b6-40c1cf8f6aac,330,37,5
65b05855-9f0c-4cac-bec7-b56982e1b747,983,202,7
2d3f7428-2e53-40cb-956e-fdae23677cea,238,346,6
4f238b1f-d399-4446-a583-89cfb0cdffff,309,415,4
2cdb4e64-7051-4710-93c0-7a2af4614347,180,329,3
7030f466-4f4c-42dc-a50c-beeba94899af,565,389,1
110f1fb9-5485-4779-bced-7e317ee59ea3,536,425,8
69190071-cf3b-47a8-9e9a-4688177e2b26,628,215,7
745f7bcb-8511-4aaa-8ea6-b8050771ecab,506,393,7
dd9efd20-3c44-4512-9523-815bcb1e1ea4,175,226,7
cef8d098-f9a1-4f6f-a3ec-e748743a27dc,79,390,4
c24db2eb-bbe6-498f-bf94-7bcf4c049463,685,477,9
4f261808-2104-43d6-a102-9148b706ac93,276,244,7
b9387aca-8e73-4446-876f-dff83cda2b02,188,254,8
15000f87-1c40-4bc5-9275-70c3b9a2388e,713,147,8
f52ec022-9516-4a77-ab65-e69e66a5841c,455,413,3
24090f4c-89cc-4c73-8550-4e11ba445068,476,427,4
83faf51c-d230-47f5-9bec-56be7aa88872,27,227,5
211e76f3-5e95-426f-ba5a-e0287649b9ef,687,489,8
f354287d-66c3-424f-b33a-da6f2cd0785a,361,231,8
b02bc012-0ee7-4603-a640-487596ca61b1,64,180,3
cdd0da45-766d-48f1-93e2-d51dcaa3f33d,259,158,6
f65a6222-68fc-442a-a5d0-59b2795a7f3a,474,174,2
76046339-6079-4a91-90ef-595560e697b2,426,230,2
6d253ba6-a1ea-4f81-bad3-1ed471fe0482,923,220,6
eff1de8c-1a83-4975-980f-7dda672100e5,889,487,5
7860b0d3-6dde-451f-ba8a-1ad4f8d70c4f,213,217,9
4a44f5a7-2e14-479a-9468-e1df18a83d5d,312,25,9
aab7dde3-0834-4771-b380-7910a6a1811b,894,393,6
6a79779d-8311-44d5-bf17-fe052cc6c144,630,170,3
d7708635-9ee2-43f2-b0ed-ed1447ee4c58,177,423,5
02e03b63-7bd0-466a-9e25-0cd5742f9dce,680,67,9
6e57efbf-0069-4981-ac90-2693f08d8dc2,322,317,5
71b205d1-bd63-4dd3-b9d7-0cd0bba963db,190,268,1
c0a28614-e3ec-4ad0-b68d-8d6b50e9b4f1,447,444,3
25f4ace3-2e66-4e87-91ef-5b1547cf33e7,45,283,4
0f5819c3-b2d9-4726-b30e-4a25b3f687ac,171,74,7
96f100df-1a36-4394-a6be-d22913fd25b1,863,20,3
e034c3f3-fb10-4f5d-a8c8-6a93dd6c3365,368,435,9
6264cb0e-5036-4311-9158-0786a0c3cbc0,642,253,9
faf92562-f21b-454d-8e14-45985a6373a5,129,474,7
67208c4d-344f-4c49-85be-11ea712de5f6,662,441,2
58a63d48-930c-4f90-b780-bef32fd44908,378,500,7
71d95768-d06c-406c-829f-84342aaf43fa,848,18,1
977692d8-7a4e-449a-a4ed-bc2e33705605,212,273,4
b5f615c4-4658-43cc-b03b-63c561e11ae5,675,455,7
161ea61a-9d96-4b73-9a7b-ca902bbdf0a5,42,48,1
f208bc09-50bc-46b1-bbec-efee89775ff4,505,353,6
75d0d321-9fba-4246-8cd0-7f29eae06cd4,782,106,4
87c8111e-a3c9-420b-9f6f-51f48c39b7ef,616,132,3
edf41778-f887-4399-87a8-964f941ee2b2,155,85,9
9545e6a8-07ea-4db5-ace8-97c6df5e747d,697,39,8
a20761f9-e551-4424-a420-f708cb77f5d9,853,149,5
862e5b59-300f-431b-8a00-7cd78530c655,442,155,7
e2dffadc-4f8e-4bcd-9d82-10ea4a5b7a5c,132,287,7
86faca81-e6a8-4279-8225-5e30f544ae06,378,381,1
c602a154-8ab2-4ad0-a5ec-14c9b3c29b06,575,6,8
0d55a9f6-c1de-4f4f-bf59-369c2e6edb15,897,15,5
fb240da9-6c60-40ac-8bcd-a0dc16d8dcd9,892,328,3
337a2e53-5432-4723-8319-717579033536,274,183,6
ff30ddc5-8dc1-43b0-93f9-c4221bbe5015,279,72,2
052214d7-9d58-43f4-b013-cf9eec23b2b5,976,164,1
184ca4c7-e4e1-4bfe-8225-0f7def46c910,952,159,5
f6802a52-1620-4c04-b93b-74522fefd9a1,497,397,4
13c75ca6-22f0-4450-a318-d78bba58ff0c,979,67,5
f209582d-26c3-4650-9a33-0d575eb0a231,220,220,3
27b0a3eb-cc58-42fc-8e76-5b3b3849dd28,446,345,9
