Transaction_ID,Customer_ID,Product_ID,Quantity
c9f0b52e-ab89-42d9-85ea-bae88395e586,374,245,9
40673f41-3438-421e-8fad-9cb3d4595d05,345,301,4
6a42e286-2451-4278-92c9-3797829bf369,841,362,7
7c31e910-7557-4e04-b57c-38b6b38ee590,709,68,9
7a9a14fc-7ac8-42e8-8a69-f793c619a7e9,350,382,2
e94428ec-b1a0-4851-a40b-bfb874b2a289,342,427,2
c5194bab-4d68-4d3d-a508-4a7292945d19,852,281,6
b4a511db-ef2c-47c2-b316-37d19e8932ea,834,428,3
ee13fe08-d0f1-4b97-aef2-1950efdda2eb,721,279,6
1ae040f2-8baa-4921-8a3b-20eddf6b9989,656,371,5
3da99142-6e4b-45c0-83dc-cb8c9f615172,5,64,6
9dceda58-261f-4743-84f1-87f31717e112,376,270,5
4ece9b5e-727c-4132-bbc5-9e30c18f5c9d,717,133,5
926ff8fd-75be-4c1c-828f-1be84ed6ae29,308,468,4
a8106a0b-e5bb-4653-a8a8-0e298bcf455a,206,494,6
84aee016-7e26-482d-bd90-cf3da87caaed,785,408,1
dd847ae6-e6da-4348-81fc-462d064ec4f2,119,38,7
fa93ec9b-e5d2-4c96-a28e-8879c703ad9f,876,185,8
78aa624b-ee1c-46c0-92d2-7b39c6bcfc73,932,300,9
3c18d61a-f21b-470f-b21b-cff6ae508639,35,112,2
5d61dc50-ff36-45c6-916b-a76664e1651b,609,220,3
44fd8575-c086-4980-ac27-6844e71e418b,93,180,6
8e3fa8d0-3537-418a-bb41-4bb8b5e0e968,155,99,7
774fbe53-d75f-41f7-835e-df3c197f34e2,971,56,3
5804b8c0-76ce-42cb-a2b1-b57e00fdaee4,785,445,4
177bfd1f-8e94-4401-8d21-0e27fe11e074,156,467,1
bcbca9ff-c497-41ed-b83b-b88f0e48dae0,32,19,4
a0058d6c-a66a-4e0a-80b1-463ab2141451,288,278,8
31bc51e1-e23a-45c5-9868-1dc0b82aaf57,324,103,2
dac0f7ea-1bb9-4fc0-862e-de3c7ebc82d7,364,388,3
cc6e593c-4f9b-4304-94b8-93001ba3a35c,289,205,4
5c654a1b-4f00-4550-adb6-c01c46cebf9e,811,345,5
a66db957-1428-4eca-b078-8b7863aa0bfc,415,416,4
31666ddb-d24b-443d-bfc2-ed36a3f1ee89,583,322,5
47758d83-f200-43f4-ae84-33db2dc8f424,256,112,6
6aac5319-9ac8-424a-8af2-f5c04790249c,316,83,7
03e37e18-3fdb-4757-a3a6-d3fb74b91854,111,322,6
670cda0e-f34d-4654-a256-f95e97a4403e,51,198,3
4a93d0d9-9363-450e-9691-116ee4d3d10f,400,129,4
5434ca3c-ca4b-4c03-b457-316433943904,729,380,4
2dc2645b-4fac-445c-965a-c9d59a837f38,93,497,1
596f4ac2-2024-4f00-929d-152fc43e997c,118,19,3
cba2207e-e7e6-48e5-b597-e7348190d7db,722,73,7
1b0581a9-cac2-4278-a851-d25956777c96,62,214,6
4e11b5c5-9461-4690-90fb-62900eafa9b8,678,137,2
9ee7bffb-0a4f-47db-99bf-7f1f05c832cb,744,185,1
8dac203a-d476-40f8-b55a-9f9558a18cf8,540,3,5
28e6d85c-3b6a-47b5-b89a-e4e60114a6da,520,498,9
4c8b0d46-272b-4ed6-8de6-e257620e5572,692,207,5
7dffba76-472e-4d47-a364-81d95f876e6d,105,463,7
9d822866-7054-44d1-aea6-81a6ed2b7c08,578,241,6
6b7509f1-d21f-4117-ae2e-d183d5845082,210,357,8
2592dabb-3f4b-438a-83ed-bae61bb241fd,832,378,2
e9100b58-e747-4e71-9469-7c8facee483b,800,279,4
0d4dece5-1515-4ff4-b7f4-b6fe780dadc9,635,465,5
5b07b45a-4ab2-4f63-9032-5b9c0fec34ab,412,434,1
1ca2b59d-3a1e-4f42-a8f1-b86ca332aa0d,715,420,5
aaf1509b-9476-44ee-98c5-f256ada094cc,208,224,7
a97b1a6a-966c-4132-9a4c-05bf50807932,137,326,5
979a4e28-5660-4ca9-881d-30304487715b,764,105,4
1400e2e1-fd8f-496c-a0d2-b070a862c264,751,129,7
ada651ec-2b6e-454b-832b-ff70ceab9616,458,205,7
8141e1bb-74b6-4c88-bdfc-a600a2baaa96,302,408,6
c56d5d81-3ac2-4f07-9c32-6c04825cedfb,562,258,3
bd4d6798-57d3-428e-910f-31a0db16dc8a,234,264,5
99b914c4-3dd4-4d14-9856-5ae84c924192,995,468,3
cce07f61-639f-4fd0-a79b-d935cf0b4338,461,311,7
b3f443a7-0860-4597-8e0c-c098abc9c455,11,268,8
e65d4521-d0eb-4872-bf0a-cd077bdec275,775,33,4
3e15c4fa-2fac-48f5-a639-d7996c795ef6,855,429,8
d8b30637-27cc-4146-aced-403f20bff687,557,401,3
aaebb08e-d055-4a27-93d0-8193867ff9c5,213,136,6
f19e97f5-ae6e-4510-9eec-28333532020f,701,276,9
3f0389b5-41a6-4f09-b7f5-34e2c736e79b,23,385,5
f738a17a-0ec1-4514-a5a9-ba47c9449ae2,410,422,3
108562fb-77ec-4da0-a5a5-b2ce9837c5fb,683,288,3
f007f853-9c2a-463d-a90e-1b9f554c6433,248,51,2
af14df3f-b1c7-4bab-9185-80f4b33ec386,64,339,2
c9534fcb-1fb7-4601-a8b8-8bcef71e54ef,628,477,8
36bf776f-10a5-4142-99bd-f713f73e1862,700,21,1
3ab1e133-5187-4856-a74e-b5cbf7399604,315,478,4
9641a97d-0c79-437d-8edc-0dd6db6a529c,519,242,4
26361d07-6b71-48e6-b02f-3809a4c8de5e,863,111,9
bb6ac234-a759-47f8-a73f-8b2a5f36af4d,734,459,8
f15adff4-aa31-479f-a6a4-6bc4a4d30f8b,901,227,4
734c247f-e8db-4d0f-a821-c7d055b052a7,694,308,7
245c7819-d609-4776-ae03-61292ae41ab4,43,98,9
b3b92598-3f89-4001-bf64-100ae8aaef63,746,431,3
9cace8c0-4fe5-4121-a02e-d39511923894,37,341,7
a8901cd1-885f-4aec-921d-d56666c9ffce,657,402,7
c410bc5f-ef85-48ca-8422-d4b11558a598,343,59,2
b8a7c83f-9b68-4b75-9fd4-a95b66c73216,617,326,6
47072b17-d0a5-4225-b864-98143801f7ab,76,345,2
0f944703-ca0a-4845-a6aa-1c9091ca59de,182,62,3
fe3c95f9-908f-4bf8-bf69-aba2d2984007,216,49,5
0512f107-37da-4b2d-9098-b595eea30c75,213,192,1
24b8dd48-ea57-4fcf-bb1c-8c4734f82b4d,6,441,2
7639590e-3eb2-482e-bae3-6292b64cae96,521,51,4
92204f23-8b24-4246-a6e3-508c6f9bdfd9,812,195,8
5af4c335-65e9-4385-ae88-1a7d0ccff31b,342,283,2
7cc4c392-ed55-4a31-a39a-71945608a8ec,151,458,7
e7011d18-a539-4b42-911b-7b6875db5d3a,702,422,7
156388ce-d288-4c30-989f-f1e7aec556ff,173,141,4
5957efdf-add9-4a27-87b7-e857f009e156,259,285,1
51acbfe1-21a4-4189-bbc2-d7e963554997,904,130,3
7aeb8229-40ba-4734-bf5c-00d575d8a9e4,814,427,2
c3812d14-9e0c-4497-9abd-55f1b5d71715,587,480,6
dbc603b4-dfb9-458b-b23b-925ca919292f,741,7,8
5a1caeb1-d784-4e94-956d-269aed424f55,593,259,4
680f67ce-d809-4dd6-b004-d2b5833babe8,715,165,8
8c6478a2-9eb8-4b3e-9531-36e5a47bffbe,886,431,9
d126e378-a233-4118-b23d-2e5fe7e5c057,366,371,5
fb12c564-fba5-4f53-8bf5-9f06fdbd5727,624,349,6
6f317be3-6e3c-436b-b94b-9f2a09d2afaa,19,5,5
b1162830-1582-4aed-b219-e543a92f8ab4,424,143,6
d2175c68-e090-4bc3-8101-b57b8c65baa8,960,386,4
2a242ef4-02cf-4449-a392-e03b0a874d93,554,377,6
fa0c1a3e-2fea-417b-bf45-068e7e3c5b73,2,208,1
9aa3986e-4dbc-42b9-9efd-0e208a3ed71a,978,4,9
355765a2-0437-40d3-b032-f952bff5a9b2,734,125,5
24b42bbd-ff90-4bce-9ded-002951ad36b1,49,234,9
ce524f23-50df-4a2f-b6a9-c616b2f972ca,620,474,3
1b59f8dd-9727-4970-aaf7-72e1208f6873,6,283,5
63b0c28a-d62e-4c03-ba1e-e9b8bffffdff,951,104,9
8c818121-73f8-48e5-a3f2-47a717eddb28,798,63,1
0069931e-1e10-443e-b7fc-01777570b107,578,37,1
198891ee-2bcb-4d44-bbef-91127b90a4a4,581,3,4
304479f5-3d99-42a9-b990-ab2dd28b24e7,310,470,5
8b283e8c-a7fa-4480-b7bc-e40eca41027b,622,303,1
56188eb1-6ccb-4ec4-8405-0f282df9400d,580,160,3
9a370e3a-3561-4425-83ae-33fab4873c37,34,387,3
141c9aec-2344-492a-bffc-9eb2f6605cef,110,94,4
e3cdbe08-d78e-4b87-9124-3b1bb2bce37b,626,128,1
e369463f-9e61-4cc7-bc4c-4d08d3213559,538,224,4
38c24bbc-2b7d-47c5-b46d-1b869187f5b9,731,11,9
21cda936-fcde-4118-8acc-8a0ebfa16765,47,34,1
07383f1e-3bfc-474f-a641-0313e6306d05,934,65,2
6b6f56a0-b315-400b-a324-4bb85d552a0e,655,303,4
b2f4de18-9a0d-470b-9348-2a7004e02d92,485,389,2
5c983cc9-e7ac-48c4-97ef-fac79753799e,382,443,4
8df494ca-33f4-4c37-82df-978d6cd6c7de,114,490,2
890242df-4653-483d-9142-bdad32e0a10e,346,468,2
ab2b524e-1b3c-4db7-86da-d3d5a1a68a3c,756,263,1
c863406b-d3d5-4da5-a898-b419f07960a9,522,151,8
381b2e6d-ae08-43c1-8773-434d83e07298,777,62,1
c33ca870-a484-4a0b-a914-b0c8c2d50d51,923,259,1
d644550b-a5d5-437f-bd8a-3b2d6fcc82c2,725,386,2
203ffd20-6bec-4369-8a0d-6fbb7a11829b,864,217,4
a55fef6f-065d-4ee5-ae56-d634bc5a07c3,725,312,1
ffb3b880-b297-47d0-b9e0-a81c289bcf51,617,330,3
48845e29-ca5f-4e4d-818a-dd5edfb478a8,258,188,3
0e1bad23-111b-4ae4-9eb5-881f9a3ee841,278,106,2
8d3c31c6-88f2-49d1-a9ff-fa2c56298b7d,323,293,3
b221c59d-dee7-469c-a26b-1120d2b05957,64,359,8
bbc2fb90-2da7-4e5f-b680-5b57bb6ee283,375,388,2
2076950c-a970-41d2-829c-68c50c9d8fdf,882,118,1
107ab930-34f2-472f-8327-9fe6bbf59cf6,959,119,8
1569c4fb-e705-4517-8d49-a039e59e4d44,110,119,7
62241b41-07d4-4914-ac76-ea92c0aab993,879,386,5
fc2da3d8-c5a9-421e-9fbb-c709b5ed0e8f,829,236,1
c9eb62da-f0f3-4dcb-9947-d42adf6f2e19,156,136,2
24723371-a77d-431a-9c4a-479866cdb029,812,136,4
5a40ad91-d8c4-42f4-a371-4c548f16520f,432,229,4
b8985836-7dc1-4892-9a45-269038b42a49,475,140,8
6f06167f-d809-48df-b6f4-e58db0a3ee79,722,64,9
3eb35881-bb29-4caf-b8cd-5d34ec9fa527,860,397,6
88769ac7-78a4-4b83-8fda-bf2886c852c7,759,248,3
bf3230ca-ff60-48ad-98f2-3db823e38ce0,392,387,6
475246e6-e926-4424-8e2d-ebcbddc96a86,84,215,2
2c839992-c19a-4752-bc65-b8485f90fba5,745,340,3
2f1cdbe8-4895-40fb-a92b-ff3269e444cf,863,344,9
c957eeaa-6c5b-48a4-9298-f4ad81f4e674,249,79,5
bcb6128c-2df1-4bd8-a109-42d4943f78be,497,160,1
ebeb0adc-be40-4300-81cc-0ce17435c25c,509,179,1
5e4c746a-0b20-4af1-82e3-0f3a72c82174,134,422,8
264fedcc-8d05-4552-94fe-21fd758c62ac,632,498,7
181f767e-80ab-4bae-8c80-83a8b9056927,161,131,8
e27bb68c-993a-4dff-8b69-782e6d36779a,450,443,2
9d3854ac-25f5-49a0-a0a2-d4726cf755f3,716,99,3
4921eed4-a8d3-4280-aac2-1f0252b56c1e,125,50,1
4dc021bb-f0b7-4392-b65f-3e0f5dae2383,420,47,6
bcecc7e2-8079-4dbe-be13-84f562a17523,592,61,2
065a46bf-405b-48ff-bab3-8b9aaa1014f6,226,348,3
2aee0bca-1741-47b5-a9bd-78e8d1ce2a62,523,486,2
166f4ede-c108-4a49-a79b-1f2f0e78580b,135,170,3
cca3d1ba-00f7-4f7e-9379-7bc7ac9318ce,121,486,8
2119d4ff-5fd6-4d2f-a074-a4e6701f8c41,15,332,6
fdb9785a-7790-421c-bbb4-e7e328c296df,291,141,9
9db8871f-5a46-47bc-b3a4-156c7b2ff92c,288,411,7
52ec0ce3-ba83-48c6-abc5-0f353f2ebfa5,371,381,1
c2e6eb76-5673-4213-9be5-f71e75c35692,813,345,4
555a61a0-1a73-419b-88c0-dd75d8f25633,849,341,2
0ecb3853-472a-4bff-b236-e9ac367c18fc,727,168,1
d0452cd9-9c67-48d2-b506-8ef3402fe825,750,318,9
d80d23ab-cab7-41b9-a6c7-e04ee8005375,988,186,7
333bdd96-598b-41f4-904f-a427fbfebe73,893,246,7
2f377763-83fe-4449-9052-ca6af9700db4,294,311,5
db53a17b-ab4f-45d9-86cb-72053e88f8ae,68,343,5
e5bd0b18-1872-4d15-b007-23699929539f,742,479,9
b8b3dd73-5f38-4216-8d10-d96620e8b2cb,894,321,7
7e499d43-8e4c-4887-83a7-713690a6a45b,622,329,6
83443cc0-7fca-41e0-b664-c74da89708ed,270,300,6
8bebf7b2-c28d-40f1-9d00-88c03a8af3df,973,168,3
5dcc6b2e-588f-422b-84b3-ef06edb15ca3,485,288,7
a224bc61-822f-4134-bfeb-e7965bd87003,922,361,2
e4f99de7-dbec-48a7-aefe-c0dc8d3664b2,18,183,9
7044b39c-b438-4b4b-9ead-eee9339370b5,830,233,8
2bc5895b-2e3a-47fe-b7bf-b26e7cb38586,143,29,1
3e16fbcf-231d-4e25-b032-564c7f4bc7a4,959,260,7
f938ed89-545b-46c7-ad85-5f26b3aa99ca,255,125,4
2be6f4fb-3845-48a1-91ea-b8c345e2a32e,35,36,1
9d1987f1-ca6f-4f03-aa0e-d095e688831e,823,478,5
959ed61e-db69-4ca8-bd8a-19819324c5f0,18,141,7
70c12858-96a0-4a4a-a858-f4032c36b807,985,494,2
a299afe5-53cc-46cc-b76c-b10661bb1996,113,113,1
bbd7f731-6ccc-4257-a996-e3d765baadbb,867,453,4
f105897d-e91d-4ce8-815f-ff3a9414a4b0,92,284,3
0fac0662-d1bb-4c46-bb68-d6b0e545e673,671,152,8
d7b071a6-2f85-476e-84c2-c170dc3552c7,120,458,7
633200a7-3fc0-402a-ba36-cf91931ddd6d,712,410,2
65196dfa-3842-407f-9399-64ef88a7ecff,140,482,2
3dc28361-50db-459f-83c4-266588b3c2d6,930,270,4
edde46f1-55e1-4f7d-85db-244283b50015,901,209,9
59b412d7-6698-4e16-9922-73447b4de8b4,746,340,1
51a864c9-5ecf-44b7-8bc8-1beebce35208,957,449,4
35e8ba9a-81a1-47b0-aafa-4bf8188bdef7,839,462,6
777734e2-4aca-40eb-af9e-aed0cf196382,175,60,2
51189510-1397-4a7d-a0b4-b1279034ae92,205,256,3
ca4dd5d9-0e30-4e58-a509-d29e2cf9599c,317,79,8
8613abc5-b135-4f78-90fb-32841dd231f8,519,444,9
0e784d5b-bdea-4c34-a8d2-8f753a2fd653,45,163,7
e7c4e1fd-f9bc-4f57-b5e9-78911b192f2e,799,123,3
f59b734b-819c-464b-b8a0-dc6a190a9d28,937,180,6
c12d66fd-5c46-4c5f-ad74-4b28c90601de,527,225,2
0e3a13f2-4c4d-4ffb-b9dd-497115c05ea9,136,412,1
a6cff202-9aab-42cb-9737-55cc8ee325f5,92,259,1
3d06c962-ce81-4274-aba5-9b242c554a3d,272,450,5
a35c6653-2464-4c2f-bb8a-4696573e4c91,285,324,7
0235f265-a41d-4386-b07b-a203f1d7405e,238,247,6
87502628-636c-4d2b-b76c-1028c4bd04ee,728,264,5
43a2333f-91cb-4803-9587-e0d01e8865f7,609,106,2
68bd3143-20d2-4479-84aa-4a7a5c3771b0,218,298,9
75d933f2-62bb-4bf4-abbe-8c1814cd10e4,754,361,9
fd8ca4b6-8f04-4f6c-b20f-666512dbb06d,316,337,9
dfd7446b-a609-4c85-8838-1d1db5690a3a,340,472,2
1af1338b-7459-4840-8ded-62ff73976eb3,368,450,6
9671c634-4d8e-427a-90bb-753a63a9dab1,575,451,7
befadd96-0cb9-4149-ae07-53b79cbc47e4,571,476,2
8aae2af7-32c1-4ac2-acc2-d2de05000ad3,782,428,4
5988519d-891f-4057-aa8f-bafc3c7c4d17,624,157,7
afff9069-74e2-43d9-899f-06a3b8afacaa,741,343,7
4189ab64-a2f6-43cf-8cb7-4cf597d06b6d,4,260,9
812892d4-26f6-4543-ae26-2d1f1ff37336,407,23,1
0f1a799e-f9a0-4444-9ba4-54f5a715fe59,346,299,6
3ac44826-d8f9-451d-b06d-d592b683d3db,218,451,5
2309a21e-426b-42d6-b0f1-e7355f07d752,548,27,9
f098776e-aca2-49e3-a32f-2ee9482a7298,453,7,6
ab1a4c7c-f525-4796-ba93-26ce61fc7f06,528,85,8
7328c043-2bc4-46c8-828c-ecb04ab59782,204,364,1
5be76b49-3a2d-43d1-9342-9295d8415909,577,140,9
b2c3b712-2fa9-439a-8597-c4ece192d8d8,215,147,1
a2af4d06-3ba8-4823-ac28-00f73500c3f8,248,45,6
4f1d7e1c-d82a-49ae-87d5-a07ee3027c89,466,470,2
315a1a4f-e987-4951-8383-dec2dbd57e7e,546,29,5
455a05b9-0e16-4ec4-8c23-55676c362e13,472,322,2
c304e25a-d092-4a4e-8dcd-1213a2cd079d,198,384,9
2ddebcc3-4731-4c6c-9467-08a5a9f9b5d7,14,217,6
6d46f321-de13-4f44-9f30-ebc869558074,503,398,2
53faafa6-b210-43c9-8682-c5f0d58a1217,880,429,6
d765cbe9-2c3f-4dcf-9ad7-e89e3d4edc9a,787,133,1
a06f3462-2cda-420e-9c5a-0792dd1c7a86,591,102,9
074d8eb7-33bf-4198-8dbb-80c245db1a7b,632,217,9
3cb828d9-570c-4545-8f9a-97d0cb0f9747,546,340,3
3ae8f3b7-89c4-4fc5-95d6-16abda614515,571,229,2
ed05b2b0-8bee-43ce-a722-59d24ccdcc64,94,10,5
a0d8c48b-fd3e-4891-9ab5-bac5906b0baa,403,13,1
3b95dd6c-2df5-4e9d-8ab5-749880bde295,858,387,5
2398a50a-459c-4209-9a80-f6e29b34e953,629,443,6
9b70f760-4e70-417f-ab41-bd569a119332,576,251,7
6b8757ec-7a87-400c-af62-434ebfab8684,755,336,6
b5198a72-08e9-4b51-9a4b-47d9cbd242f2,665,147,2
2e743423-b7a6-4d4a-8b93-f94e99cd1893,489,293,1
81668dd1-6b49-464d-8b37-1cd1f2ddb552,349,465,8
ba9051a0-528b-418f-b18f-7df658b74492,230,109,4
abfd1bc0-ca2b-4e44-8c57-0e352711c87f,820,389,3
0be66221-825f-4007-a750-00fabef3c908,367,59,1
076a878d-33e4-4304-a669-d4cbbf106df3,539,442,1
a6fd5c60-5bec-460a-bb91-ceb68b923ba2,167,86,8
3c93b2c5-e78b-4fb3-8adc-81a249e38d11,842,450,2
6fe71c6a-f9c9-4de2-8d44-9d093b3c8bdd,440,72,4
9c8e2ff6-737c-4369-855a-27ffe3ec668c,688,453,7
358c49b7-22fe-4849-8aeb-d032638a1a39,920,303,7
7f47c718-dac8-42d3-b861-7a1d882b0dc3,233,314,2
e5cb467c-0322-4f1c-81d1-d9ee75249f97,606,320,4
4ee2ce4c-38d9-49e0-a81b-3ca94d26f1a5,353,137,6
c765f8ce-73e7-4ae8-8359-b0fbeb7046e2,290,377,3
a355fb2c-f4ef-4f3d-ac52-e295fc31d282,379,443,1
5fcf429e-ba92-43d5-b533-7997cc7c13ed,539,431,7
aabf4151-cded-46e8-acac-87d7c72d8120,293,224,6
5ffc1609-a8f1-41f1-997e-becf0cb09261,786,426,5
00d49bc3-e014-4de8-a9f1-70912e2ee917,860,102,9
0ef45a3f-d88a-4baa-807d-169c2e2c35b6,794,140,9
6313dad9-9831-46ee-963a-271fbbf76175,799,163,4
42644e4b-8398-4a36-ba04-043472b472ae,487,227,1
5d69d85a-26c1-42f1-bb7d-15e06e562a84,218,373,3
a0b9f9cc-df0e-4bee-b1be-9def9c8c40df,224,322,3
86d8de5c-5d27-48fe-a5a9-18d6f31af29f,609,499,7
718bf434-5c05-43cf-bf13-b619874bcbe1,935,412,6
11ba724c-34df-4dc7-afb2-ecc9ab17319e,723,143,8
436760e7-5e63-4224-9682-1c88b104f1a2,645,347,6
b42c6e6e-0867-4f4f-8595-3e9930499160,432,260,3
0d877338-93a1-4d7c-a204-299630b3341d,96,123,6
5df229b0-b271-416e-8178-2dd6dcc14268,42,482,3
e5e15300-cc8e-468e-86a1-0074d8165693,842,181,2
b046aef8-1279-486d-8a59-f4245ebfe1eb,501,490,6
fee62ffb-073a-46cf-b275-3053c933c0f2,375,193,1
d87fe7dd-892e-4e32-9149-397e484e1844,629,194,2
b8978350-87da-4ae2-9cdd-db18119d65d5,881,313,1
e837abf3-4d6e-4efd-bfdd-c98c4c670570,673,13,5
7b5a23b4-367f-4a38-804f-4294bad72c21,64,160,6
ffcda143-8506-432b-a07e-9469370069e3,658,13,4
d5d8f956-3e10-41d5-bb16-3b87b341cdd6,64,193,9
8e9fe048-e184-49ab-9d0f-3c00b5a11bba,725,425,4
40016014-d2b2-4c22-b251-8852b1058140,442,268,3
800bd2e0-3367-4710-8b34-37a6d1eddce6,910,237,3
7173829b-3940-4c96-a26e-5d78f6394586,415,208,9
14667a88-fda8-45d2-b581-794ab2746e34,766,122,1
6a3f7c77-4f0e-4c7a-b4d4-f376613593ae,764,291,6
39e02518-0f30-4a16-aef2-786dc0b4cebe,116,458,1
b4af1e94-f03a-44cf-bad3-4bcfb2efb5e6,856,111,9
f0bcdc03-8811-4d1f-9d55-6af30edafd54,522,348,8
6aabc783-bc26-4dd7-a7b1-fe6a49d96b52,333,165,8
c08364d0-60a4-4736-a5ca-c6a095d349ce,924,298,3
11700a54-0aa3-44db-bbc1-391b80650125,530,265,6
4a2cbd7a-8816-4483-8570-64b9d4a7056f,719,24,3
4f04390e-35bf-4caa-9f7e-c2339216232f,895,195,6
c9e8f406-c0c4-4e8a-bc0b-fc312c0ef942,850,26,5
f3194c96-db74-444f-8371-b8b43010043c,287,35,9
02fdbda2-bee2-4682-9c52-b9d08c7276ae,1,440,4
d4fe8e01-657d-4627-91da-87f110c9ced2,402,433,5
fb347565-ec80-4893-a6ac-cd4fc9bcac25,857,417,6
f49a3ba2-b478-4738-a79d-369883e7d36a,714,163,3
938d7623-4947-4854-b361-74a45ee512f9,644,262,9
ebd95a99-2296-4665-b970-5a12b1609263,543,145,4
4838fe57-e57d-40a0-ba9c-b1ac6558d70e,210,45,3
9ac7e58a-bad8-4f3f-9d17-da8883d2a356,114,371,9
7d0ec378-210b-4a2c-9ddf-314fc0e00080,269,259,1
13fc9162-ddbb-43b2-9ac7-b7d5d76c4277,428,343,1
f8be81dc-a788-41d0-a5b4-82e8f7151d76,77,313,7
9eb1159a-86f2-4765-b65a-1729d05cf2e3,103,251,9
c48b049a-4a76-49c8-bb2d-8b11dc031dc5,484,182,7
5e488c78-acbe-45bc-b8ad-e3be7388419c,546,187,3
800f6a1e-750a-4eee-9ad1-0c2bd91868f9,597,190,3
3f12f119-7387-4947-ac7f-7ac7452432f0,394,16,9
0b90a59e-9aa9-4a26-9596-73a583409d22,146,468,1
c0b3f04c-9577-4436-87ac-775130e66bc3,33,140,6
1a1123e1-dfda-4f68-9b02-abd16ed78064,22,325,4
e602d33e-8e7e-4325-905f-7b2a8d101d99,538,51,5
2dd7fa89-ac62-4473-914c-d60dd6909af7,970,36,5
43188c36-da12-4efa-a23d-e01522f6a506,275,388,9
48783344-b173-4bda-809d-3ed555c6e02e,118,233,3
c474b16d-2a86-446e-93c5-d263eeadae87,781,469,3
12c2b60e-f026-4f0c-9dc0-67594e79b72a,43,40,8
d415ed52-d933-4a58-9797-2a166d615f1c,371,344,3
f8b89d1b-0489-43f4-925e-294aefead67e,521,448,6
9eda79ea-e81e-4821-93c6-c0a4f59959f9,307,379,4
943d9148-a8e8-4ada-8c55-4332fc0912cd,83,199,4
b1cde318-b2ed-433b-a2df-1e6e613be6a1,292,423,4
1495548d-5353-4662-9199-464a7a2355db,65,349,7
3622d40b-db4b-4cc8-95a1-a4c52e257599,321,408,6
0db00a54-87ce-4c52-a698-ebda7652217b,596,318,6
2f00db19-b356-4141-a23a-bb145c6a37e7,789,499,8
656ea6f3-7f09-40f3-90c9-a7fe629a9a7d,662,106,5
3948a284-37bb-486a-8f0d-68eceb2ba848,702,32,7
7b08713c-4485-4182-8504-03f2817d3ea4,891,295,8
87926116-b4ba-45a3-833e-6c3d47af046e,333,486,8
cb7979ad-1d9e-4c5f-a638-3c2929759b30,620,123,8
a77446bf-41a7-42b3-a14e-42198a8d9716,466,176,2
55115582-1f61-487f-96eb-a13909a38b06,353,210,2
f91637c0-c7a3-4a8f-88d9-659b2b5c54c7,295,361,8
77265063-cf38-457f-895f-659417235a2d,586,3,1
f9b9156d-8c41-4931-9d3d-f292be6e34ca,105,334,2
26549dff-42c2-4870-9181-769b92c6c204,427,70,8
fb939f44-9fe9-4103-83da-761e5c242e16,446,176,3
3489f104-88ad-401c-ad6c-f55fb5e16eb0,799,145,1
60dce7ad-0365-42cd-ab9e-19ce74089e4d,192,147,1
a08b8063-7ca0-4e39-a2c2-9d4979791daf,187,127,5
56042d1d-7b5b-4cb4-a9c3-8403970ab0d5,874,308,5
dd8df955-9b01-4f59-a7ed-30509b03dbac,1,490,8
5a9c08a9-47cb-473c-9fda-4e7c522130f0,663,93,7
6184fb7c-7f77-41c4-9349-259e3bf10a0d,319,318,6
ad86312a-57f9-4cf1-8a48-3baddbbf24b6,569,138,3
f5e36849-ad50-456d-a1a1-dc2eace878ae,637,179,6
7fb19cfa-2861-43aa-90d1-df7d2c71bf19,613,158,1
9df73f3c-b1a3-485d-be44-8b0e5c2c22c1,70,297,4
371c3a88-b3af-47ee-8c30-19084a439a37,617,349,1
e8e17091-020a-4d74-b1e2-2c298a3e39f9,492,429,8
f2435e07-7b29-4639-b5a1-10eabbdac887,805,165,8
eacaad16-c387-43b2-8237-cbd9ea3c6b76,461,275,3
6922890d-2c7a-4317-b1de-58e45832b907,983,223,3
c8e9dbf7-e4e0-4209-a1a8-c8559a3956be,618,193,8
c7e6aeda-b191-42f5-a40f-8245f3d6dbb8,558,479,4
7d90b50d-2356-4eec-9ef0-08d24f330692,141,479,1
ef290dde-6600-4cb5-8fcb-f09cb78ee7d1,279,302,5
f3236303-67a7-4f75-b165-aec29c944746,718,198,2
f2dde0ce-7397-4e4c-b0d5-36f8679bd992,50,3,3
f4170cf8-69e4-4e56-b401-88dfe03b1bf5,837,317,6
ff66289e-1b57-4dc0-bf32-e4cfdc31173b,241,334,3
59143897-1715-487b-a2d7-88abed1f723c,221,262,2
6c17da69-f963-499f-9456-acfcfa611fbf,104,222,3
bab39fca-528f-4952-9931-156b203ccebe,919,300,3
84c49587-9e66-4751-b0bc-5aa49ea98608,448,293,7
6cb25767-6bcc-4c20-8caa-207e505879fb,303,55,9
5ce3d39b-b21e-4133-a2fd-906edd314c33,940,401,9
07c60942-7ffc-49f0-b815-a3e83609e86f,436,391,4
824f396c-31b5-420e-ae32-32b249fc435b,526,443,8
2833ea4c-1129-4400-99fb-e0cfcf20887f,493,496,5
a23322fd-8294-4781-bda7-835931831422,688,103,3
cde41b06-9031-48bf-aadf-e5ef862c67df,133,162,8
c50c0f0d-1c35-477c-ae1c-4b2685cc8220,155,460,6
624c87c0-3cbf-4f93-90a8-aac4f99a0134,950,424,7
9c5e0c75-8d60-47ab-aca4-2a8b3dc95b34,526,312,6
